run_name	grating_value[um]	date_time	SAW_freq[Hz]	SAW_freq_error[Hz]	A[Wm^-2]	A_err[Wm^-2]	alpha[m^2s^-1]	alpha_err[m2s-1]	beta[s^0.5]	beta_err[s^0.5]	B[Wm^-2]	B_err[Wm^-2]	theta	theta_err	tau[s]	tau_err[s]	C[Wm^-2]	C_err[Wm^-2]
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-1.txt	2025_09_04_17:47:16	3.5217	7.26E+08	5719.6424	0.19137879	0.002008175	9.95E-06	3.46E-08	8.36E-06	4.38E-07	0.025765006	0.000143661	-1.4995936	0.003743158	2.03E-08	1.41E-10	0.001194011	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-2.txt	2025_09_04_17:48:17	3.5217	7.25E+08	5399.4072	0.18675974	0.002008882	9.88E-06	3.52E-08	7.86E-06	4.55E-07	0.025282788	0.000141844	-1.4835324	0.003768566	2.09E-08	1.46E-10	0.001182263	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-3.txt	2025_09_04_17:49:17	3.5217	7.25E+08	5949.3966	0.18838029	0.002081774	9.94E-06	3.63E-08	8.11E-06	4.64E-07	0.0257292	0.000148836	-1.4883997	0.0038837	2.03E-08	1.46E-10	0.001086534	2.11E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-4.txt	2025_09_04_17:50:16	3.5217	7.25E+08	5747.8411	0.18924278	0.002052794	9.99E-06	3.59E-08	8.48E-06	4.51E-07	0.026031707	0.000145104	-1.4893467	0.003742029	2.05E-08	1.42E-10	0.001089719	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-5.txt	2025_09_04_17:51:17	3.5217	7.25E+08	5661.0545	0.19080874	0.002066003	1.00E-05	3.58E-08	8.41E-06	4.50E-07	0.026225662	0.000146347	-1.4610721	0.003746189	2.02E-08	1.40E-10	0.000965843	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-6.txt	2025_09_04_17:52:17	3.5217	7.25E+08	5481.8789	0.18856837	0.002003595	1.01E-05	3.49E-08	7.71E-06	4.48E-07	0.025623493	0.000139218	-1.4632529	0.003648008	2.05E-08	1.39E-10	0.001384539	1.96E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-7.txt	2025_09_04_17:53:17	3.5217	7.25E+08	5670.3688	0.18994195	0.002031393	1.01E-05	3.53E-08	8.03E-06	4.48E-07	0.025506145	0.000140392	-1.4713282	0.003695749	2.07E-08	1.42E-10	0.001238671	1.99E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-8.txt	2025_09_04_17:54:17	3.5217	7.25E+08	5648.217	0.18740651	0.002067946	1.00E-05	3.60E-08	7.15E-06	4.72E-07	0.025829784	0.000144927	-1.4628105	0.003767027	2.05E-08	1.43E-10	0.001223424	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-9.txt	2025_09_04_17:55:17	3.5217	7.25E+08	5958.0518	0.19009735	0.002117991	1.01E-05	3.68E-08	8.09E-06	4.66E-07	0.025738491	0.000147277	-1.4655328	0.003841623	2.05E-08	1.46E-10	0.00099885	2.08E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-10.txt	2025_09_04_17:56:18	3.5217	7.25E+08	5518.4175	0.18854975	0.00206518	1.00E-05	3.60E-08	7.88E-06	4.61E-07	0.025499677	0.000144495	-1.4855499	0.003803447	2.05E-08	1.45E-10	0.001253409	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-11.txt	2025_09_04_17:57:17	3.5217	7.25E+08	5620.9217	0.18654071	0.003811164	1.01E-05	6.64E-08	6.67E-06	8.83E-07	0.012885788	0.000178962	-1.3340742	0.009414189	3.53E-08	6.49E-10	0.0010669	3.76E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-12.txt	2025_09_04_17:58:18	3.5217	7.25E+08	5709.0397	0.1958235	0.002093836	1.02E-05	3.58E-08	9.13E-06	4.34E-07	0.02540919	0.000144972	-1.4729263	0.003829332	2.03E-08	1.44E-10	0.000923495	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-13.txt	2025_09_04_17:59:18	3.5217	7.25E+08	5738.6899	0.19628042	0.002112253	1.01E-05	3.58E-08	8.61E-06	4.43E-07	0.026510971	0.000147562	-1.4583316	0.00373623	2.02E-08	1.40E-10	0.000944034	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-14.txt	2025_09_04_18:00:18	3.5217	7.25E+08	6060.4043	0.19828944	0.002130131	1.02E-05	3.60E-08	9.40E-06	4.34E-07	0.026009553	0.000147181	-1.4876403	0.003797835	2.03E-08	1.43E-10	0.001018647	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-15.txt	2025_09_04_18:01:18	3.5217	7.25E+08	5633.117	0.18736037	0.002056569	1.01E-05	3.64E-08	8.61E-06	4.53E-07	0.025107695	0.000142358	-1.4721073	0.003806905	2.06E-08	1.46E-10	0.00121469	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-16.txt	2025_09_04_18:02:18	3.5217	7.25E+08	5572.9661	0.19124368	0.002073966	1.01E-05	3.60E-08	8.53E-06	4.48E-07	0.025224982	0.000141671	-1.4720311	0.003771758	2.09E-08	1.47E-10	0.001007094	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-17.txt	2025_09_04_18:03:19	3.5217	7.25E+08	5585.2274	0.19589044	0.002105279	1.02E-05	3.60E-08	9.24E-06	4.35E-07	0.025730634	0.000144002	-1.4825153	0.003756825	2.06E-08	1.43E-10	0.001155014	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-18.txt	2025_09_04_18:04:19	3.5217	7.25E+08	5950.3231	0.18912176	0.002098523	1.00E-05	3.66E-08	8.06E-06	4.65E-07	0.02583686	0.000148038	-1.4701922	0.003846331	2.03E-08	1.45E-10	0.001157095	2.08E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-19.txt	2025_09_04_18:05:19	3.5217	7.25E+08	5806.8827	0.19267081	0.002194643	1.01E-05	3.74E-08	7.45E-06	4.83E-07	0.02596354	0.000151345	-1.4696265	0.003913518	2.06E-08	1.50E-10	0.000901915	2.14E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-20.txt	2025_09_04_18:06:19	3.5217	7.25E+08	5830.3148	0.19498464	0.002171348	1.01E-05	3.69E-08	8.34E-06	4.62E-07	0.02625841	0.000151334	-1.4578265	0.003868994	2.03E-08	1.45E-10	0.001021622	2.11E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-21.txt	2025_09_04_18:07:20	3.5217	7.25E+08	5938.6942	0.19147272	0.002127223	1.01E-05	3.66E-08	8.00E-06	4.66E-07	0.025823397	0.000149347	-1.4542283	0.003883021	2.03E-08	1.46E-10	0.00086733	2.10E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-22.txt	2025_09_04_18:08:19	3.5217	7.25E+08	5551.8404	0.19441329	0.002042461	1.02E-05	3.53E-08	9.64E-06	4.22E-07	0.02538782	0.000140749	-1.4977212	0.003721043	2.05E-08	1.42E-10	0.001062958	1.98E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-23.txt	2025_09_04_18:09:19	3.5217	7.25E+08	5700.3816	0.19157338	0.002075743	1.02E-05	3.61E-08	8.92E-06	4.43E-07	0.02501911	0.000142074	-1.4866599	0.00381226	2.07E-08	1.47E-10	0.000911278	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-24.txt	2025_09_04_18:10:20	3.5217	7.25E+08	5592.5256	0.18821306	0.002091852	1.00E-05	3.67E-08	8.40E-06	4.62E-07	0.025637064	0.000148082	-1.4757244	0.00387697	2.03E-08	1.45E-10	0.001181104	2.08E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-25.txt	2025_09_04_18:11:20	3.5217	7.25E+08	5784.9132	0.18943503	0.002010873	1.01E-05	3.53E-08	8.67E-06	4.37E-07	0.025018544	0.000140453	-1.474181	0.003768405	2.03E-08	1.41E-10	0.000931317	1.96E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-26.txt	2025_09_04_18:12:20	3.5217	7.25E+08	5743.9461	0.18939239	0.002072826	1.01E-05	3.60E-08	7.63E-06	4.62E-07	0.025143924	0.000143132	-1.487109	0.003821014	2.05E-08	1.46E-10	0.001299375	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-27.txt	2025_09_04_18:13:20	3.5217	7.25E+08	6063.6027	0.18926507	0.002132531	1.01E-05	3.71E-08	8.00E-06	4.72E-07	0.025535412	0.000148383	-1.4999042	0.003899837	2.05E-08	1.48E-10	0.001073922	2.09E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-28.txt	2025_09_04_18:14:20	3.5217	7.25E+08	5825.2952	0.19019243	0.002074365	1.02E-05	3.61E-08	8.11E-06	4.54E-07	0.025403164	0.000143019	-1.4811407	0.003779192	2.05E-08	1.44E-10	0.001262686	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-29.txt	2025_09_04_18:15:20	3.5217	7.25E+08	5845.2045	0.196642	0.002091411	1.02E-05	3.59E-08	9.90E-06	4.24E-07	0.025507856	0.000144421	-1.4657955	0.003800429	2.02E-08	1.42E-10	0.0010245	2.00E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-30.txt	2025_09_04_18:16:20	3.5217	7.25E+08	5439.8558	0.19242327	0.001963891	1.02E-05	3.41E-08	8.99E-06	4.16E-07	0.025051455	0.000136488	-1.4598114	0.003657406	2.02E-08	1.37E-10	0.001049567	1.89E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-31.txt	2025_09_04_18:17:20	3.5217	7.25E+08	5569.0907	0.19492875	0.002052614	1.02E-05	3.54E-08	9.66E-06	4.22E-07	0.024965726	0.000141954	-1.4647389	0.003817143	2.03E-08	1.43E-10	0.001044148	1.97E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-32.txt	2025_09_04_18:18:21	3.5217	7.25E+08	6042.199	0.18574797	0.00204179	1.00E-05	3.54E-08	6.05E-06	4.82E-07	0.025796286	0.000144596	-1.4704895	0.003762349	2.02E-08	1.41E-10	0.001113768	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-33.txt	2025_09_04_18:19:21	3.5217	7.25E+08	5817.6018	0.19799535	0.002124952	1.02E-05	3.59E-08	9.17E-06	4.35E-07	0.025866653	0.000145721	-1.4854852	0.00378169	2.05E-08	1.44E-10	0.001306305	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-34.txt	2025_09_04_18:20:21	3.5217	7.25E+08	5829.4696	0.19058909	0.002118621	1.01E-05	3.67E-08	8.12E-06	4.65E-07	0.025393336	0.000147067	-1.4921278	0.00388842	2.06E-08	1.49E-10	0.001157935	2.09E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-35.txt	2025_09_04_18:21:21	3.5217	7.25E+08	5738.5841	0.18447406	0.003978635	1.00E-05	7.00E-08	6.72E-06	9.33E-07	0.01197376	0.000185942	-1.3412188	0.010529168	3.60E-08	7.42E-10	0.001071078	3.98E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-36.txt	2025_09_04_18:22:22	3.5217	7.25E+08	5762.2944	0.1919031	0.002102845	1.01E-05	3.64E-08	8.60E-06	4.52E-07	0.025655829	0.000146006	-1.4982093	0.003820333	2.05E-08	1.45E-10	0.001439704	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-37.txt	2025_09_04_18:23:22	3.5217	7.25E+08	5684.8919	0.19325157	0.002103501	1.01E-05	3.62E-08	8.63E-06	4.48E-07	0.025657542	0.00014527	-1.4703621	0.003802227	2.05E-08	1.45E-10	0.001198264	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-38.txt	2025_09_04_18:24:22	3.5217	7.25E+08	6260.1042	0.19004504	0.002171704	1.01E-05	3.74E-08	7.36E-06	4.85E-07	0.026040014	0.00015185	-1.4640812	0.003915245	2.02E-08	1.47E-10	0.001082132	2.11E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-39.txt	2025_09_04_18:25:23	3.5217	7.25E+08	5626.0264	0.19239502	0.002105083	1.01E-05	3.63E-08	8.63E-06	4.51E-07	0.025037007	0.000145217	-1.4948716	0.003894151	2.07E-08	1.49E-10	0.001051882	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-40.txt	2025_09_04_18:26:23	3.5217	7.25E+08	5980.5779	0.19138309	0.002143429	1.01E-05	3.72E-08	8.65E-06	4.62E-07	0.025339008	0.000149281	-1.4687884	0.003956079	2.04E-08	1.50E-10	0.000972935	2.10E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-41.txt	2025_09_04_18:27:22	3.5217	7.25E+08	5747.3263	0.19961851	0.002171195	1.02E-05	3.67E-08	9.70E-06	4.35E-07	0.025219459	0.000148606	-1.4839658	0.0039559	2.04E-08	1.50E-10	0.001195868	2.07E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-42.txt	2025_09_04_18:28:22	3.5217	7.25E+08	5659.7827	0.19451464	0.002051852	1.01E-05	3.51E-08	8.70E-06	4.34E-07	0.025474292	0.000142967	-1.4734218	0.003767593	2.02E-08	1.41E-10	0.001124942	1.99E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-43.txt	2025_09_04_18:29:22	3.5217	7.25E+08	5534.3936	0.19247944	0.001997938	1.01E-05	3.45E-08	8.61E-06	4.28E-07	0.025033827	0.000138383	-1.4803763	0.003711453	2.04E-08	1.40E-10	0.001133715	1.94E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-44.txt	2025_09_04_18:30:23	3.5217	7.25E+08	5584.5482	0.19282289	0.002052552	1.01E-05	3.55E-08	8.88E-06	4.36E-07	0.024941413	0.000141999	-1.4715757	0.003822651	2.04E-08	1.45E-10	0.001092506	1.99E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-45.txt	2025_09_04_18:31:23	3.5217	7.25E+08	5808.2865	0.18948218	0.002028866	1.01E-05	3.53E-08	8.10E-06	4.48E-07	0.024661603	0.000139764	-1.5003203	0.00380562	2.09E-08	1.48E-10	0.001134189	2.00E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-46.txt	2025_09_04_18:32:23	3.5217	7.25E+08	5812.2545	0.1956988	0.002078653	1.01E-05	3.53E-08	8.54E-06	4.38E-07	0.025310573	0.000144137	-1.4727436	0.003823478	2.04E-08	1.45E-10	0.000897517	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-47.txt	2025_09_04_18:33:24	3.5217	7.25E+08	5610.0868	0.19733578	0.002155682	1.02E-05	3.66E-08	9.33E-06	4.41E-07	0.025058551	0.00014624	-1.4844458	0.003918736	2.07E-08	1.51E-10	0.000945307	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-48.txt	2025_09_04_18:34:24	3.5217	7.25E+08	5766.5433	0.19803855	0.002186164	1.02E-05	3.65E-08	8.96E-06	4.52E-07	0.025281544	0.000149237	-1.9317611	0.003952997	2.04E-08	1.49E-10	0.001294865	2.07E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-49.txt	2025_09_04_18:35:24	3.5217	7.25E+08	5588.1411	0.20009264	0.00210045	1.02E-05	3.52E-08	9.46E-06	4.23E-07	0.025271755	0.00014555	-1.4642919	0.003867423	2.03E-08	1.46E-10	0.001143112	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-50.txt	2025_09_04_18:36:24	3.5217	7.25E+08	5694.7697	0.19385213	0.002114894	1.02E-05	3.65E-08	9.17E-06	4.43E-07	0.025096332	0.000145349	-1.4682292	0.003889689	2.06E-08	1.48E-10	0.001117615	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-51.txt	2025_09_04_18:37:24	3.5217	7.25E+08	5898.5442	0.1939265	0.00213002	1.02E-05	3.70E-08	9.83E-06	4.39E-07	0.024835364	0.000150038	-1.4826736	0.004054549	1.99E-08	1.49E-10	0.001012262	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-52.txt	2025_09_04_18:38:24	3.5217	7.25E+08	5551.9364	0.19134479	0.002095909	1.01E-05	3.63E-08	8.52E-06	4.53E-07	0.025359953	0.000145821	-1.4928719	0.003860359	2.05E-08	1.47E-10	0.001168961	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-53.txt	2025_09_04_18:39:24	3.5217	7.25E+08	5681.8328	0.19277329	0.00206216	1.01E-05	3.54E-08	8.25E-06	4.45E-07	0.025298277	0.000145253	-1.4691272	0.003855021	2.02E-08	1.44E-10	0.000961837	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-54.txt	2025_09_04_18:40:25	3.5217	7.25E+08	5823.7113	0.19124712	0.002110157	1.01E-05	3.64E-08	8.02E-06	4.61E-07	0.024699651	0.000145619	-1.4947543	0.003958228	2.05E-08	1.51E-10	0.001197047	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-55.txt	2025_09_04_18:41:25	3.5217	7.25E+08	6037.863	0.19510093	0.002154976	1.01E-05	3.70E-08	9.37E-06	4.47E-07	0.025117544	0.000151223	-1.4906274	0.004040826	2.01E-08	1.50E-10	0.001119261	2.09E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-56.txt	2025_09_04_18:42:25	3.5217	7.25E+08	5704.2154	0.18926559	0.002047558	1.01E-05	3.58E-08	8.31E-06	4.50E-07	0.025041961	0.000142208	-1.4762893	0.00381341	2.05E-08	1.45E-10	0.001232743	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-57.txt	2025_09_04_18:43:25	3.5217	7.25E+08	5863.0984	0.18628275	0.002054296	1.00E-05	3.59E-08	6.91E-06	4.75E-07	0.024835577	0.000145609	-1.4668737	0.003936694	2.03E-08	1.48E-10	0.001193821	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-58.txt	2025_09_04_18:44:25	3.5217	7.26E+08	5672.1177	0.18976803	0.00202252	1.01E-05	3.57E-08	9.48E-06	4.31E-07	0.02408051	0.000139732	-1.5027271	0.003896165	2.06E-08	1.49E-10	0.001045179	1.98E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-59.txt	2025_09_04_18:45:25	3.5217	7.25E+08	5976.8636	0.18737462	0.002046165	1.00E-05	3.58E-08	7.62E-06	4.62E-07	0.025070354	0.000144357	-1.4972682	0.003865225	2.04E-08	1.46E-10	0.001256021	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-60.txt	2025_09_04_18:46:25	3.5217	7.25E+08	5930.2329	0.19378803	0.002058137	1.01E-05	3.53E-08	8.78E-06	4.36E-07	0.025234795	0.000143436	-1.4828243	0.003816519	2.04E-08	1.44E-10	0.001295838	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-61.txt	2025_09_04_18:47:25	3.5217	7.26E+08	5818.8918	0.19042293	0.00209272	1.01E-05	3.67E-08	9.15E-06	4.47E-07	0.024475211	0.000146076	-1.4873264	0.004007108	2.03E-08	1.50E-10	0.001154532	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-62.txt	2025_09_04_18:48:25	3.5217	7.25E+08	5872.366	0.20166872	0.002069289	1.02E-05	3.48E-08	1.03E-05	4.04E-07	0.025062319	0.000143885	-1.4573183	0.003855057	2.01E-08	1.43E-10	0.001268579	1.98E-05
